Date, Open, High, Low, Close, Volume
05/13/14, 52.9975, 53.1725, 52.85, 53.015, 7137552
05/12/14, 52.77, 53.12, 52.7575, 52.925, 8732816
05/09/14, 52.545, 52.7175, 52.0375, 52.7025, 11795560
05/08/14, 52.2325, 53.025, 52.1525, 52.725, 14613708
05/07/14, 51.7525, 52.25, 51.1088, 52.175, 14733460
05/06/14, 51.675, 51.755, 51.30, 51.34, 10873108
05/05/14, 50.9375, 51.97, 50.75, 51.7825, 13794736
05/02/14, 51.435, 51.775, 51.00, 51.105, 10909288
05/01/14, 51.025, 51.8275, 50.84, 51.5225, 14273132
04/30/14, 50.565, 50.91, 50.475, 50.6525, 12146640
04/29/14, 50.4725, 51.0125, 50.4475, 50.6675, 12761224
04/28/14, 49.875, 50.4825, 49.7525, 50.355, 24263088
04/25/14, 50.00, 50.95, 49.64, 49.7325, 38252420
04/24/14, 52.45, 52.625, 51.8975, 52.35, 13547036
04/23/14, 52.575, 52.575, 52.00, 52.205, 8823036
04/22/14, 52.335, 52.645, 52.1325, 52.4925, 9840268
04/21/14, 52.245, 52.375, 52.0975, 52.2825, 10024080
04/17/14, 52.585, 52.885, 51.9875, 51.9875, 13379428
04/16/14, 51.75, 52.39, 51.37, 52.34, 15832712
04/15/14, 50.96, 51.235, 49.7925, 51.0125, 19233132
04/14/14, 49.95, 50.4875, 49.5025, 50.2525, 20953096
04/11/14, 49.8075, 50.00, 48.71, 49.1575, 29940648
04/10/14, 52.065, 52.2675, 50.0375, 50.3875, 20432336
04/09/14, 51.145, 51.945, 50.655, 51.885, 19166028
04/08/14, 50.705, 51.48, 50.50, 50.6475, 21756416
04/07/14, 51.695, 51.86, 50.2552, 50.8525, 40159600
04/04/14, 53.8925, 53.9275, 51.4375, 51.925, 24484052
04/03/14, 53.9475, 54.07, 53.345, 53.7525, 14227788
04/02/14, 53.695, 54.125, 53.3425, 53.665, 9344736
04/01/14, 54.27, 54.5397, 53.6375, 53.675, 9092024
03/31/14, 53.1975, 53.965, 52.9178, 53.965, 11639284
03/28/14, 53.62, 54.085, 52.63, 53.0225, 14949844
03/27/14, 53.7225, 54.0425, 53.2625, 53.9425, 10523928
03/26/14, 54.9875, 55.0475, 53.92, 53.92, 10667356
03/25/14, 55.5475, 55.76, 54.60, 54.60, 11678368
03/24/14, 56.3475, 56.5575, 54.775, 55.1875, 18236012
03/21/14, 55.7425, 58.1675, 54.925, 55.8425, 38097696
03/20/14, 56.03, 56.03, 55.2275, 55.455, 11890688
03/19/14, 56.6525, 56.7725, 55.50, 55.955, 7888832
03/18/14, 56.15, 56.6925, 55.8125, 56.6025, 8304828
03/17/14, 55.4975, 55.97, 55.345, 55.945, 8809800
03/14/14, 55.155, 55.4803, 54.64, 55.1925, 13696284
03/13/14, 56.665, 56.8725, 55.1075, 55.195, 11996536
03/12/14, 56.53, 56.92, 56.3225, 56.525, 9400596
03/11/14, 56.4875, 57.0975, 56.1575, 56.795, 11065384
03/10/14, 56.3775, 56.5925, 56.18, 56.375, 7355232
03/07/14, 56.2375, 56.4325, 55.885, 56.39, 8971584
03/06/14, 55.94, 56.5175, 55.83, 55.965, 9125960
03/05/14, 56.405, 56.45, 55.575, 55.7025, 11329892
03/04/14, 56.2875, 56.4925, 55.645, 56.375, 14939076
03/03/14, 55.81, 56.01, 54.8975, 55.36, 16438164
02/28/14, 56.6175, 56.9975, 55.175, 56.485, 14006976
02/27/14, 56.5475, 56.95, 56.40, 56.57, 8106904
02/26/14, 56.8075, 56.975, 56.315, 56.5275, 10413568
02/25/14, 56.5475, 57.1075, 56.3728, 56.7775, 11341748
02/24/14, 55.9325, 56.8575, 55.8663, 56.5475, 10879264
02/21/14, 55.9325, 56.1675, 55.745, 55.84, 9137596
02/20/14, 56.04, 56.2425, 55.6475, 55.865, 8810584
02/19/14, 56.4675, 56.9475, 55.92, 55.97, 9342232
02/18/14, 56.62, 57.12, 56.405, 56.515, 13428924
02/14/14, 56.0675, 56.56, 55.8775, 56.50, 12745548
02/13/14, 55.7125, 56.1875, 55.615, 56.0125, 13158980
02/12/14, 55.86, 56.225, 55.7225, 56.0425, 14656320
02/11/14, 55.2825, 55.7225, 55.0125, 55.5825, 9817868
02/10/14, 55.4725, 55.5325, 54.9975, 55.1375, 10318436
02/07/14, 55.0475, 55.50, 54.615, 55.445, 12580416
02/06/14, 54.02, 54.7525, 53.945, 54.7525, 12728848
02/05/14, 53.31, 54.185, 53.2803, 53.9025, 13523608
02/04/14, 53.54, 53.97, 52.845, 53.635, 14915444
02/03/14, 54.1275, 54.4588, 53.0175, 53.3675, 21743148
01/31/14, 54.0325, 54.725, 53.7773, 53.8575, 24471584
01/30/14, 56.4375, 56.50, 54.0775, 55.22, 20050324
01/29/14, 54.775, 55.1856, 54.125, 54.28, 16824676
01/28/14, 54.405, 55.59, 54.35, 55.24, 17866884
01/27/14, 55.5175, 55.5175, 53.78, 54.055, 19487536
01/24/14, 56.60, 56.74, 55.3125, 55.3125, 16094744
01/23/14, 57.915, 58.0825, 56.915, 57.0625, 13664840
01/22/14, 58.10, 58.455, 57.92, 58.2475, 7254812
01/21/14, 58.5975, 58.875, 57.705, 57.9825, 19770128
01/17/14, 55.5125, 58.065, 55.51, 58.045, 38361740
01/16/14, 55.7975, 55.94, 55.3225, 55.4425, 13516640
01/15/14, 55.7125, 56.225, 55.4575, 55.94, 11288588
01/14/14, 54.685, 55.6625, 54.5825, 55.6625, 10851728
01/13/14, 55.505, 56.0463, 54.6525, 54.725, 13554716
01/10/14, 55.46, 55.685, 55.0025, 55.2825, 6430904
01/09/14, 55.8875, 56.13, 55.415, 55.4775, 8451228
01/08/14, 55.355, 55.75, 55.16, 55.555, 8487180
01/07/14, 55.1875, 55.5275, 55.115, 55.3775, 8180204
01/06/14, 55.295, 55.5775, 54.8975, 54.9575, 8579560
01/03/14, 55.4375, 55.6225, 55.0575, 55.29, 7809816
01/02/14, 55.385, 55.5075, 54.875, 55.2525, 10668220
12/31/13, 55.38, 55.68, 55.2575, 55.67, 6453264
12/30/13, 55.1475, 55.404, 54.925, 55.2275, 5940188
12/27/13, 55.25, 55.35, 54.7875, 54.9175, 5243000
12/26/13, 54.7475, 55.0625, 54.7475, 55.05, 4898860
12/24/13, 54.6175, 54.8965, 54.255, 54.6825, 5207644
12/23/13, 54.2475, 54.7075, 54.1375, 54.5075, 8015428
12/20/13, 54.18, 54.55, 53.975, 53.9925, 23267296
12/19/13, 53.7325, 54.4673, 53.635, 54.02, 13401868
12/18/13, 53.275, 53.87, 52.50, 53.8375, 16147084
12/17/13, 52.155, 53.4525, 51.96, 53.3125, 20681576
12/16/13, 52.01, 52.6425, 51.8225, 51.9375, 14793864
12/13/13, 51.1275, 52.00, 50.98, 51.84, 17687056
12/12/13, 51.2425, 51.4125, 50.625, 50.86, 11469228
12/11/13, 50.25, 51.9775, 50.25, 51.415, 40328080
12/10/13, 50.2275, 50.4225, 49.8575, 49.8575, 15669324
12/09/13, 50.4438, 50.675, 50.34, 50.3975, 12671312
12/06/13, 50.925, 50.96, 50.25, 50.4675, 9109456
12/05/13, 50.5475, 50.735, 50.38, 50.4275, 13260616
12/04/13, 50.445, 50.8325, 50.27, 50.685, 11762160
12/03/13, 49.9825, 50.65, 49.9825, 50.4375, 17060036
12/02/13, 51.025, 51.6225, 51.025, 51.2825, 8761892
11/29/13, 51.1275, 51.2675, 50.865, 50.865, 4139016
11/27/13, 50.875, 51.2075, 50.7575, 50.9975, 5939516
11/26/13, 50.665, 50.90, 50.405, 50.88, 11255140
11/25/13, 50.63, 50.6625, 50.3275, 50.4825, 6742700
11/22/13, 50.425, 50.585, 49.96, 50.53, 8151780
11/21/13, 49.82, 50.50, 49.3625, 50.4025, 12792332
11/20/13, 49.445, 50.05, 49.4175, 49.53, 10197220
11/19/13, 50.0875, 50.10, 49.205, 49.3475, 14462624
11/18/13, 50.50, 50.6775, 49.8175, 49.975, 16382268
11/15/13, 49.94, 50.635, 49.935, 50.50, 12391592
11/14/13, 49.9825, 50.0575, 49.6925, 50.0375, 10909500
11/13/13, 49.1625, 49.945, 49.125, 49.945, 8201824
11/12/13, 49.7025, 49.795, 49.2125, 49.5675, 9016572
11/11/13, 49.66, 49.9238, 49.5543, 49.8175, 8387620
11/08/13, 48.9425, 49.615, 48.9425, 49.5725, 11462368
11/07/13, 49.9925, 50.09, 49.025, 49.025, 10834384
11/06/13, 49.685, 50.0475, 49.3475, 49.755, 8878816
11/05/13, 48.845, 49.4935, 48.75, 49.3425, 11084068
11/04/13, 49.92, 50.00, 49.0475, 49.105, 11093332
11/01/13, 49.7375, 50.2425, 49.63, 49.79, 13248728
10/31/13, 49.2612, 49.725, 48.565, 49.1675, 24035368
10/30/13, 51.215, 51.225, 50.41, 50.955, 11946580
10/29/13, 50.87, 51.3125, 50.87, 51.06, 8603096
10/28/13, 50.8925, 51.125, 50.6125, 50.77, 6878116
10/25/13, 50.935, 50.975, 50.38, 50.765, 11019040
10/24/13, 49.9675, 50.845, 49.9025, 50.7275, 8895348
10/23/13, 49.67, 49.7769, 49.295, 49.7225, 7480304
10/22/13, 50.0125, 50.67, 49.8775, 49.995, 12203564
10/21/13, 50.2625, 50.42, 49.815, 50.01, 11528652
10/18/13, 49.68, 50.2475, 49.2375, 50.1125, 14388264
10/17/13, 48.9175, 49.6875, 48.8675, 49.57, 12616212
10/16/13, 48.105, 48.9525, 47.96, 48.9075, 10414396
10/15/13, 48.2575, 48.604, 47.8425, 47.8425, 10584416
10/14/13, 47.5925, 48.4475, 47.505, 48.36, 8922368
10/11/13, 47.20, 48.05, 46.875, 48.05, 11915252
10/10/13, 46.485, 47.28, 46.3875, 47.2575, 10880432
10/09/13, 45.85, 46.175, 45.0275, 45.9625, 13464524
10/08/13, 46.56, 47.095, 45.6275, 45.6325, 16064948
10/07/13, 46.9875, 46.9875, 46.58, 46.5825, 11800892
10/04/13, 47.16, 47.7875, 47.0025, 47.62, 9367604
10/03/13, 47.9975, 48.0275, 46.935, 47.1625, 19671908
10/02/13, 47.975, 48.25, 47.75, 47.955, 8731764
10/01/13, 47.8225, 48.4025, 47.5175, 48.305, 9387816
09/30/13, 47.70, 47.99, 47.5625, 47.775, 9584792
09/27/13, 47.9975, 48.4275, 47.9525, 48.2625, 7258448
09/26/13, 48.1125, 48.625, 47.915, 48.39, 9333556
09/25/13, 48.3175, 48.50, 47.67, 47.89, 10601924
09/24/13, 49.06, 49.20, 48.155, 48.335, 15296164
09/23/13, 49.49, 50.215, 49.00, 49.06, 19552104
09/20/13, 48.825, 49.7075, 48.4675, 49.7075, 57727280
09/19/13, 48.6325, 49.50, 48.5025, 48.6775, 14977648
09/18/13, 47.605, 48.50, 47.5425, 48.4125, 10477392
09/17/13, 47.33, 47.975, 47.1388, 47.90, 10434476
09/16/13, 47.74, 47.77, 47.22, 47.345, 12593680
09/13/13, 46.3725, 47.325, 46.30, 47.25, 16406604
09/12/13, 46.6075, 46.9525, 46.265, 46.265, 14211652
09/11/13, 46.25, 46.6325, 45.7275, 46.5775, 11016192
09/10/13, 45.6025, 46.1625, 45.3325, 46.1475, 19511076
09/09/13, 44.32, 44.6625, 44.32, 44.6375, 10802716
09/06/13, 44.08, 44.4725, 43.7625, 44.1675, 6697464
09/05/13, 44.0325, 44.175, 43.8075, 44.0525, 7408420
09/04/13, 44.225, 44.47, 43.8125, 44.0475, 9753136
09/03/13, 44.0075, 44.60, 43.8125, 44.255, 12551628
08/30/13, 43.8525, 43.875, 43.4525, 43.605, 9886588
08/29/13, 43.7775, 44.32, 43.6975, 43.8425, 9404832
08/28/13, 43.3425, 43.9475, 43.3425, 43.8025, 15672060
08/27/13, 43.245, 43.77, 43.1425, 43.5425, 12768044
08/26/13, 44.865, 44.865, 43.7425, 43.75, 13788820
08/23/13, 45.10, 45.1475, 44.405, 44.775, 9808984
08/22/13, 44.91, 45.3575, 44.255, 44.73, 10588888
08/21/13, 43.315, 45.375, 43.13, 44.5975, 30940940
08/20/13, 43.6525, 43.8175, 43.225, 43.305, 14144724
08/19/13, 43.0825, 44.2225, 43.0525, 43.745, 11982012
08/16/13, 43.43, 43.6825, 43.09, 43.2825, 12614440
08/15/13, 44.3625, 44.3725, 43.3625, 43.4825, 17289260
08/14/13, 44.8775, 45.3725, 44.5875, 44.5875, 15339828
08/13/13, 45.125, 45.16, 44.67, 44.8075, 11408280
08/12/13, 44.85, 44.995, 44.60, 44.94, 13623668
08/09/13, 45.20, 45.3368, 44.89, 44.9525, 10029272
08/08/13, 45.6025, 45.6398, 44.9825, 45.195, 9628304
08/07/13, 45.3525, 45.50, 44.975, 45.3475, 15569884
08/06/13, 46.0525, 46.0775, 45.212, 45.7225, 19987732
08/05/13, 46.00, 46.285, 45.70, 46.135, 11481012
08/02/13, 45.405, 46.0225, 45.21, 46.00, 21698684
08/01/13, 45.44, 45.44, 43.32, 44.7925, 74287920
07/31/13, 48.4375, 48.725, 42.7475, 44.2525, 90073320
07/30/13, 48.175, 48.30, 47.7875, 47.86, 13918784
07/29/13, 48.215, 48.3725, 47.8125, 47.9925, 5776980
07/26/13, 48.50, 48.65, 47.9575, 48.30, 8710824
07/25/13, 47.75, 49.00, 47.75, 48.6525, 21922972
07/24/13, 47.4475, 47.4625, 46.415, 46.6875, 14009708
07/23/13, 47.6825, 47.8675, 47.135, 47.145, 11712060
07/22/13, 47.5525, 47.8275, 47.3125, 47.805, 7932144
07/19/13, 47.77, 47.9975, 47.3513, 47.48, 9051628
07/18/13, 47.5525, 47.8498, 47.4875, 47.7525, 5938964
07/17/13, 47.11, 47.4875, 47.035, 47.41, 11118004
07/16/13, 47.5475, 47.6825, 47.175, 47.345, 7520096
07/15/13, 47.875, 47.9575, 47.45, 47.5625, 14529368
07/12/13, 47.475, 47.6825, 47.2875, 47.68, 7792640
07/11/13, 47.335, 47.515, 46.88, 47.49, 14237072
07/10/13, 46.8375, 46.9528, 46.4525, 46.675, 15528328
07/09/13, 47.2375, 47.3825, 46.65, 46.80, 23336436
07/08/13, 47.90, 48.1925, 47.015, 47.025, 19594740
07/05/13, 47.2175, 47.715, 46.875, 47.6975, 8508248
07/03/13, 46.045, 46.86, 45.9825, 46.76, 4532928
07/02/13, 46.27, 46.76, 46.0653, 46.31, 8754960
07/01/13, 45.975, 46.865, 45.9075, 46.305, 11615672
06/28/13, 46.065, 46.18, 45.555, 45.6875, 12658668
06/27/13, 45.86, 46.25, 45.625, 46.065, 11102128
06/26/13, 45.4725, 45.785, 45.12, 45.6625, 10393464
06/25/13, 44.95, 45.345, 44.625, 45.1175, 12722504
06/24/13, 44.5275, 44.87, 43.92, 44.5675, 15530764
06/21/13, 45.00, 45.375, 44.70, 44.875, 17925092
06/20/13, 45.3825, 45.62, 44.615, 44.615, 15537800
06/19/13, 46.0625, 46.2825, 45.6325, 45.6575, 12227912
06/18/13, 45.43, 46.3075, 45.43, 46.0025, 7580044
06/17/13, 45.58, 45.93, 45.375, 45.5875, 14780192
06/14/13, 45.5125, 45.62, 45.0275, 45.2325, 7426984
06/13/13, 44.7875, 45.69, 44.6775, 45.5625, 9763216
06/12/13, 45.16, 45.16, 44.6775, 44.7875, 9996024
06/11/13, 45.1375, 45.4875, 44.89, 44.915, 7857976
06/10/13, 45.135, 45.785, 44.9075, 45.5825, 13786212
06/07/13, 45.1625, 45.25, 44.8875, 44.985, 13899216
06/06/13, 44.1725, 44.855, 44.10, 44.8375, 14665924
06/05/13, 44.9675, 45.0475, 44.2153, 44.305, 12178348
06/04/13, 44.85, 45.4375, 44.675, 45.05, 13528012
06/03/13, 44.6875, 45.17, 44.3775, 45.0475, 15235436
05/31/13, 45.1425, 45.35, 44.525, 44.535, 12515232
05/30/13, 44.585, 45.4975, 44.585, 45.2575, 9628528
05/29/13, 44.805, 45.05, 44.5175, 44.535, 7492424
05/28/13, 45.61, 45.635, 44.9175, 45.0075, 9937296
05/24/13, 44.47, 45.275, 44.225, 45.1125, 12306180
05/23/13, 44.595, 44.8775, 44.2775, 44.525, 16905792
05/22/13, 45.52, 46.105, 45.025, 45.035, 19567044
05/21/13, 45.385, 45.6725, 45.0975, 45.3875, 13429516
05/20/13, 45.9775, 46.225, 45.20, 45.4025, 21196532
05/17/13, 45.22, 46.145, 45.13, 46.1425, 13251152
05/16/13, 45.435, 45.435, 44.945, 44.95, 9914028
05/15/13, 44.9975, 45.4505, 44.9175, 45.44, 13624252
05/14/13, 44.745, 45.3725, 44.66, 45.08, 16077024
05/13/13, 44.645, 45.11, 44.5325, 44.7325, 12481684
05/10/13, 44.67, 44.755, 44.3875, 44.6875, 13840184
05/09/13, 44.8075, 44.97, 44.5575, 44.645, 11500984
05/08/13, 44.865, 44.875, 44.4253, 44.815, 14448868
05/07/13, 44.8725, 44.965, 44.305, 44.9475, 11876096
05/06/13, 44.835, 45.1916, 44.5313, 44.7225, 13101464
05/03/13, 44.24, 45.21, 44.1075, 44.885, 15026756
05/02/13, 42.50, 44.915, 42.50, 43.85, 30681440
05/01/13, 41.7475, 42.065, 40.90, 41.505, 12280504
04/30/13, 42.1475, 42.475, 42.01, 42.115, 12167480
04/29/13, 41.9325, 42.125, 41.79, 41.975, 10694568
04/26/13, 42.19, 42.3988, 41.785, 41.8075, 6127132
04/25/13, 41.9775, 42.62, 41.86, 42.19, 9337780
04/24/13, 41.415, 41.8925, 41.40, 41.765, 7448796
04/23/13, 41.0675, 41.42, 40.8825, 41.415, 6325276
04/22/13, 40.8925, 41.0875, 40.6225, 40.8825, 5403332
04/19/13, 40.52, 41.0275, 40.4375, 40.99, 7621504
04/18/13, 40.6475, 40.8475, 40.3175, 40.3525, 21011424
04/17/13, 40.935, 41.0075, 40.485, 40.5575, 9544340
04/16/13, 40.6625, 41.20, 40.625, 41.1775, 10096152
04/15/13, 41.155, 41.22, 40.3225, 40.3225, 10774148
04/12/13, 41.4775, 41.7075, 41.275, 41.4375, 7076436
04/11/13, 41.75, 41.975, 41.555, 41.905, 6589836
04/10/13, 41.2425, 41.825, 41.2425, 41.7475, 8999336
04/09/13, 41.7075, 41.72, 41.0025, 41.1875, 6005468
04/08/13, 41.41, 41.5925, 41.12, 41.5725, 6126112
04/05/13, 41.0525, 41.355, 40.8975, 41.29, 7964588
04/04/13, 41.355, 41.6325, 41.2525, 41.62, 8903828
04/03/13, 42.105, 42.1325, 41.07, 41.1875, 16624688
04/02/13, 42.105, 42.225, 41.8275, 41.9875, 9581752
04/01/13, 42.4375, 42.7475, 41.7253, 41.8375, 13236436
03/28/13, 42.1875, 42.74, 42.0325, 42.46, 12460828
03/27/13, 41.6525, 42.3075, 41.3775, 42.165, 13372044
03/26/13, 41.225, 41.945, 41.135, 41.865, 17267992
03/25/13, 40.1875, 41.07, 40.125, 41.00, 19339340
03/22/13, 39.5525, 40.04, 39.43, 40.0225, 18790056
03/21/13, 39.6125, 39.9325, 39.45, 39.45, 14887956
03/20/13, 39.25, 39.9925, 39.18, 39.8325, 16070016
03/19/13, 39.50, 39.8375, 38.92, 39.00, 17652148
03/18/13, 39.32, 39.795, 39.10, 39.5175, 15163892
03/15/13, 40.0075, 40.1598, 39.6325, 39.6375, 17615660
03/14/13, 39.85, 40.2675, 39.825, 40.165, 14860760
03/13/13, 39.875, 40.10, 39.7125, 39.8425, 11021416
03/12/13, 40.17, 40.2425, 39.7575, 39.95, 8341308
03/11/13, 40.3425, 40.40, 40.1025, 40.295, 6742584
03/08/13, 40.335, 40.35, 39.9725, 40.1675, 9574764
03/07/13, 40.2175, 40.445, 39.9125, 40.1275, 8692988
03/06/13, 40.215, 40.425, 40.05, 40.265, 7516324
03/05/13, 40.0225, 40.445, 39.965, 40.0725, 10274248
03/04/13, 39.44, 39.885, 39.3875, 39.875, 6570120
03/01/13, 39.4825, 39.715, 39.1625, 39.52, 13213316
02/28/13, 40.085, 40.085, 39.5775, 39.66, 11238504
02/27/13, 39.3625, 40.025, 39.325, 39.9675, 8317656
02/26/13, 39.0025, 39.6475, 39.0025, 39.4575, 11355204
02/25/13, 39.80, 40.0875, 38.9725, 38.9725, 11184804
02/22/13, 39.575, 39.895, 39.1725, 39.8575, 11740204
02/21/13, 38.78, 39.5725, 38.6975, 39.36, 14220580
02/20/13, 39.28, 39.4025, 38.7975, 38.855, 15689608
02/19/13, 39.5025, 39.6975, 39.165, 39.4025, 13210480
02/15/13, 39.0875, 39.52, 38.935, 39.4975, 17896368
02/14/13, 38.65, 39.1625, 38.575, 38.995, 12760768
02/13/13, 39.1125, 39.3475, 38.535, 38.6925, 13917920
02/12/13, 39.21, 39.425, 39.105, 39.20, 9805312
02/11/13, 39.395, 39.5425, 38.985, 39.0825, 11032532
02/08/13, 39.35, 39.735, 39.275, 39.45, 12914440
02/07/13, 39.745, 39.9475, 39.24, 39.265, 20189308
02/06/13, 39.805, 40.22, 39.655, 40.205, 15070020
02/05/13, 39.405, 39.90, 39.20, 39.8825, 11107272
02/04/13, 39.4425, 39.60, 39.14, 39.1625, 10532236
02/01/13, 39.75, 39.87, 39.3388, 39.64, 12745688
01/31/13, 39.75, 39.875, 39.0875, 39.4775, 16691520
01/30/13, 39.2475, 39.7725, 38.6875, 38.7525, 18710704
01/29/13, 38.935, 39.2725, 38.78, 39.165, 11663840
01/28/13, 40.07, 40.145, 39.075, 39.0875, 13531656
01/25/13, 39.98, 40.035, 39.7575, 39.96, 6701340
01/24/13, 39.825, 40.0425, 39.725, 39.89, 6793812
01/23/13, 39.5725, 39.99, 39.52, 39.7625, 7113092
01/22/13, 39.67, 39.92, 39.445, 39.7625, 6918060
01/18/13, 39.63, 39.6325, 39.125, 39.5675, 13813108
01/17/13, 40.25, 40.2725, 39.9025, 39.97, 7837064
01/16/13, 40.0275, 40.195, 39.8275, 40.05, 5465376
01/15/13, 39.955, 40.1625, 39.7713, 40.1125, 6695676
01/14/13, 40.32, 40.4525, 39.8875, 40.1625, 8877296
01/11/13, 39.945, 40.3125, 39.875, 40.29, 9579236
01/10/13, 40.5075, 40.6925, 39.8175, 40.1275, 16314264
01/09/13, 40.35, 40.6375, 39.9275, 40.4475, 17555176
01/08/13, 39.4125, 39.84, 39.2525, 39.84, 11802724
01/07/13, 39.235, 39.6925, 39.20, 39.4725, 10242752
01/04/13, 38.90, 39.2975, 38.695, 39.1925, 10379096
01/03/13, 39.2775, 39.52, 38.705, 38.875, 14939264
01/02/13, 38.54, 38.985, 38.4825, 38.845, 15828004
12/31/12, 37.0875, 37.9025, 37.0875, 37.895, 12869784
12/28/12, 37.115, 37.4825, 37.0625, 37.1625, 6977212
12/27/12, 37.4225, 37.6625, 36.975, 37.35, 11977816
12/26/12, 37.82, 37.8225, 37.30, 37.44, 7614196
12/24/12, 37.5575, 37.905, 37.5575, 37.795, 3273284
12/21/12, 37.7425, 37.995, 37.49, 37.6925, 13932684
12/20/12, 37.47, 38.1275, 37.33, 38.115, 10866944
12/19/12, 37.70, 37.71, 37.2868, 37.29, 8640048
12/18/12, 37.2525, 37.8875, 37.175, 37.68, 11871140
12/17/12, 36.7425, 37.2825, 36.725, 37.2825, 13904816
12/14/12, 36.72, 36.9225, 36.5625, 36.705, 9579168
12/13/12, 37.0275, 37.275, 36.7225, 36.80, 13044464
12/12/12, 37.4225, 37.45, 36.9575, 36.97, 18320360
12/11/12, 37.10, 37.5825, 37.10, 37.225, 14492408
12/10/12, 37.1875, 37.3175, 37.0675, 37.165, 9296352
12/07/12, 37.28, 37.32, 36.9475, 37.1375, 7556836
12/06/12, 37.1125, 37.225, 36.765, 37.1175, 9124432
12/05/12, 37.1275, 37.1275, 36.525, 37.015, 11970844
12/04/12, 37.245, 37.3125, 36.80, 36.8975, 9101032
12/03/12, 37.50, 37.68, 37.1103, 37.16, 11737692
11/30/12, 37.08, 37.4825, 37.0025, 37.4275, 14048868
11/29/12, 36.9825, 37.0823, 36.81, 37.045, 12572744
11/28/12, 36.5075, 36.8375, 36.4725, 36.8225, 10358124
11/27/12, 36.78, 36.96, 36.5825, 36.695, 9981656
11/26/12, 36.9025, 36.9025, 36.6041, 36.8125, 8623464
11/23/12, 36.825, 37.03, 36.601, 37.03, 4454092
11/21/12, 36.555, 36.725, 36.435, 36.665, 6566360
11/20/12, 36.385, 36.845, 36.29, 36.585, 9566364
11/19/12, 36.00, 36.415, 35.915, 36.4125, 15120368
11/16/12, 35.005, 35.8875, 35.005, 35.6775, 16632680
11/15/12, 35.00, 35.12, 34.6325, 35.00, 13718476
11/14/12, 35.65, 35.8075, 34.9125, 34.9875, 13607996
11/13/12, 35.65, 36.1975, 35.6125, 35.6125, 10149084
11/12/12, 35.505, 35.945, 35.505, 35.81, 8946216
11/09/12, 35.23, 35.9525, 35.07, 35.7325, 11800096
11/08/12, 35.5375, 35.8125, 35.47, 35.515, 10134436
11/07/12, 35.635, 35.8975, 35.3825, 35.64, 10437420
11/06/12, 35.62, 36.21, 35.475, 35.965, 9090012
11/05/12, 35.6875, 35.9725, 35.305, 35.375, 13863972
11/02/12, 36.015, 36.6025, 35.85, 35.85, 18498684
11/01/12, 35.205, 36.09, 35.075, 35.97, 21309800
10/31/12, 34.40, 34.9925, 34.35, 34.69, 14307108
10/26/12, 34.4575, 34.7225, 34.2175, 34.5775, 12148872
10/25/12, 34.4575, 34.675, 34.13, 34.3875, 15875432
10/24/12, 34.375, 34.5925, 34.11, 34.1225, 11477644
10/23/12, 34.4875, 34.495, 33.9825, 34.16, 11923188
10/22/12, 34.9525, 35.0125, 34.5075, 34.75, 9782660
10/19/12, 35.5775, 35.59, 34.94, 34.9925, 10135188
10/18/12, 35.59, 35.775, 35.2825, 35.47, 11241392
10/17/12, 35.29, 35.6925, 35.20, 35.64, 10125696
10/16/12, 35.05, 35.4425, 35.005, 35.29, 8325236
10/15/12, 34.84, 35.061, 34.65, 34.9725, 9695032
10/12/12, 34.8425, 34.9975, 34.6075, 34.78, 8117316
10/11/12, 34.55, 34.9575, 34.5475, 34.7625, 14060712
10/10/12, 34.1575, 34.495, 34.08, 34.355, 8050348
10/09/12, 34.7925, 34.845, 34.18, 34.185, 9979596
10/08/12, 34.75, 34.875, 34.64, 34.6775, 6803212
10/05/12, 35.185, 35.3975, 34.875, 35.065, 11280536
10/04/12, 34.70, 34.955, 34.55, 34.9175, 8477560
10/03/12, 34.1625, 34.65, 33.9975, 34.63, 11717264
10/02/12, 34.1475, 34.275, 33.87, 34.00, 10041324
10/01/12, 33.7175, 34.475, 33.7175, 34.1825, 14702260
09/28/12, 33.495, 33.655, 33.31, 33.57, 9431660
09/27/12, 33.1775, 33.56, 33.13, 33.4775, 8432464
09/26/12, 33.535, 33.64, 33.095, 33.13, 10637188
09/25/12, 33.46, 33.85, 33.405, 33.64, 15398332
09/24/12, 33.5275, 33.7425, 33.3775, 33.435, 10530300
09/21/12, 33.825, 33.9875, 33.725, 33.75, 29237072
09/20/12, 33.5725, 33.71, 33.3675, 33.6525, 12779332
09/19/12, 33.4675, 33.88, 33.4325, 33.6975, 11977196
09/18/12, 33.2725, 33.4625, 33.1325, 33.415, 13193048
09/17/12, 33.615, 33.7125, 33.405, 33.4675, 10648912
09/14/12, 33.8125, 33.825, 33.4375, 33.5625, 13290724
09/13/12, 33.2375, 34.1625, 33.145, 33.745, 15749020
09/12/12, 32.9125, 33.37, 32.895, 33.365, 14656664
09/11/12, 32.22, 33.1098, 32.2025, 32.8725, 15890116
09/10/12, 32.105, 32.47, 32.105, 32.17, 11633248
09/07/12, 32.3775, 32.49, 32.1675, 32.4275, 10789020
09/06/12, 32.045, 32.375, 31.95, 32.375, 15700600
09/05/12, 32.215, 32.25, 31.7375, 31.9025, 12698592
09/04/12, 32.09, 32.2875, 31.905, 32.13, 10203108
08/31/12, 31.8775, 32.0925, 31.565, 32.0625, 13788300
